Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
ORD-003263,2015-08-02,2015-08-07,Standard,CUST-1569,Customer_CUST-1569,Corporate,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0072,Office Supplies,Envelopes,1201.6,8,0.0,308.63,8.13,Low
ORD-003264,2016-07-26,2016-07-31,Second Class,CUST-1857,Customer_CUST-1857,Home Office,Canada,Calgary,Alberta,North America,USCA,PROD-0089,Office Supplies,Binders,257.64,13,0.0,17.83,18.64,Medium
ORD-003265,2017-02-18,2017-02-24,Standard,CUST-1025,Customer_CUST-1025,Corporate,Canada,Vancouver,Alberta,North America,USCA,PROD-0083,Furniture,Furnishings,4121.11,8,0.3,1665.59,73.44,Low
ORD-003266,2015-09-19,2015-09-26,Same Day,CUST-1667,Customer_CUST-1667,Consumer,United Kingdom,Birmingham,Birmingham,Europe,Europe,PROD-0464,Technology,Machines,989.27,3,0.3,422.68,62.1,Critical
ORD-003267,2016-12-30,2017-01-06,Standard,CUST-0009,Customer_CUST-0009,Corporate,Canada,Calgary,Quebec,North America,USCA,PROD-0306,Furniture,Chairs,2777.67,10,0.0,612.23,37.39,Critical
ORD-003268,2015-10-10,2015-10-11,Standard,CUST-0509,Customer_CUST-0509,Consumer,Spain,Madrid,Madrid,Europe,Europe,PROD-0442,Furniture,Chairs,11423.64,13,0.1,1762.12,19.61,Medium
ORD-003269,2018-11-04,2018-11-10,Second Class,CUST-0544,Customer_CUST-0544,Corporate,Canada,Montreal,Alberta,North America,USCA,PROD-0026,Office Supplies,Labels,1241.13,14,0.3,459.49,62.09,Medium
ORD-003270,2015-12-28,2015-12-29,Standard,CUST-0589,Customer_CUST-0589,Home Office,Canada,Montreal,Alberta,North America,USCA,PROD-0428,Technology,Accessories,1741.58,14,0.5,610.23,46.48,Critical
ORD-003271,2016-03-16,2016-03-21,First Class,CUST-0813,Customer_CUST-0813,Consumer,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0271,Office Supplies,Binders,1199.14,13,0.2,285.4,34.52,Critical
ORD-003272,2015-04-03,2015-04-07,Second Class,CUST-0095,Customer_CUST-0095,Consumer,United States,Chicago,New York,North America,USCA,PROD-0487,Furniture,Furnishings,5451.72,5,0.2,1624.76,10.01,High
ORD-003273,2017-01-22,2017-01-24,Standard,CUST-0697,Customer_CUST-0697,Consumer,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0460,Technology,Storage,4745.07,8,0.1,1044.28,48.67,Medium
ORD-003274,2017-05-16,2017-05-18,First Class,CUST-1301,Customer_CUST-1301,Consumer,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0280,Technology,Phones,10938.43,12,0.1,3222.65,7.68,Medium
ORD-003275,2018-12-18,2018-12-19,Standard,CUST-1559,Customer_CUST-1559,Corporate,South Korea,Seoul,Seoul,Asia,Asia Pacific,PROD-0333,Office Supplies,Binders,1440.09,12,0.0,496.76,64.97,Critical
ORD-003276,2015-05-22,2015-05-29,Same Day,CUST-0973,Customer_CUST-0973,Consumer,Morocco,Casablanca,Casablanca,Africa,Africa,PROD-0187,Technology,Machines,3207.32,3,0.0,696.7,31.11,High
ORD-003277,2018-08-07,2018-08-12,First Class,CUST-0922,Customer_CUST-0922,Consumer,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0313,Office Supplies,Labels,324.36,4,0.1,85.2,71.9,Medium
ORD-003278,2018-12-26,2018-12-29,Second Class,CUST-0985,Customer_CUST-0985,Corporate,India,Mumbai,Mumbai,Asia,Asia Pacific,PROD-0401,Office Supplies,Storage,444.4,3,0.0,98.85,51.86,Low
ORD-003279,2017-01-18,2017-01-21,Standard,CUST-0117,Customer_CUST-0117,Corporate,Germany,Munich,Munich,Europe,Europe,PROD-0461,Furniture,Chairs,19421.41,14,0.1,6129.99,11.9,Critical
ORD-003280,2016-10-14,2016-10-16,Standard,CUST-1480,Customer_CUST-1480,Corporate,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0081,Furniture,Bookcases,8225.26,11,0.5,1004.32,21.28,Low
ORD-003281,2016-12-01,2016-12-05,Standard,CUST-0360,Customer_CUST-0360,Consumer,Turkey,Ankara,Ankara,Middle East,Middle East,PROD-0491,Technology,Copiers,4175.65,6,0.0,223.36,9.32,Medium
ORD-003282,2017-09-24,2017-09-26,Standard,CUST-1054,Customer_CUST-1054,Corporate,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0129,Office Supplies,Paper,1288.17,7,0.0,575.62,74.37,Medium
ORD-003283,2015-02-18,2015-02-19,Standard,CUST-1907,Customer_CUST-1907,Consumer,United States,Chicago,Texas,North America,USCA,PROD-0139,Furniture,Furnishings,779.48,3,0.2,95.87,48.38,Critical
ORD-003284,2018-08-18,2018-08-22,Same Day,CUST-0325,Customer_CUST-0325,Consumer,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0276,Furniture,Tables,10365.79,9,0.0,1672.07,51.31,Low
ORD-003285,2017-05-30,2017-06-02,Standard,CUST-1944,Customer_CUST-1944,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0031,Office Supplies,Art,1227.8,12,0.2,432.09,31.7,Low
ORD-003286,2018-04-28,2018-05-05,Second Class,CUST-0074,Customer_CUST-0074,Corporate,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0236,Technology,Accessories,7151.53,7,0.0,1680.5,31.78,Low
ORD-003287,2018-03-05,2018-03-10,Second Class,CUST-0979,Customer_CUST-0979,Consumer,Italy,Rome,Rome,Europe,Europe,PROD-0099,Furniture,Chairs,5269.99,7,0.2,1368.19,22.54,Medium
ORD-003288,2016-07-08,2016-07-13,First Class,CUST-1856,Customer_CUST-1856,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0167,Furniture,Tables,3343.13,5,0.3,403.43,7.5,Low
ORD-003289,2016-02-08,2016-02-09,Standard,CUST-1443,Customer_CUST-1443,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0447,Technology,Accessories,3327.51,13,0.2,1470.07,63.43,Medium
ORD-003290,2017-06-10,2017-06-12,Standard,CUST-1942,Customer_CUST-1942,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0006,Technology,Phones,201.34,3,0.0,51.94,29.94,Medium
ORD-003291,2017-05-14,2017-05-15,First Class,CUST-0807,Customer_CUST-0807,Home Office,Italy,Naples,Naples,Europe,Europe,PROD-0355,Furniture,Chairs,949.46,2,0.3,370.73,55.01,Critical
ORD-003292,2016-08-24,2016-08-29,First Class,CUST-1847,Customer_CUST-1847,Home Office,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0284,Furniture,Bookcases,5424.0,9,0.0,854.69,54.82,High
ORD-003293,2015-12-07,2015-12-10,Same Day,CUST-1766,Customer_CUST-1766,Corporate,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0435,Technology,Phones,852.55,9,0.2,258.04,9.03,Medium
ORD-003294,2016-12-04,2016-12-09,Second Class,CUST-1287,Customer_CUST-1287,Corporate,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0053,Office Supplies,Paper,94.34,6,0.2,27.07,79.67,Medium
ORD-003295,2015-11-14,2015-11-18,Standard,CUST-1470,Customer_CUST-1470,Corporate,Italy,Naples,Naples,Europe,Europe,PROD-0116,Technology,Storage,10530.35,11,0.3,679.16,35.19,Medium
ORD-003296,2016-09-09,2016-09-16,Second Class,CUST-0551,Customer_CUST-0551,Consumer,Mexico,Monterrey,Monterrey,South America,Latin America,PROD-0489,Furniture,Chairs,15293.88,9,0.1,977.15,41.63,Low
ORD-003297,2018-10-18,2018-10-25,Standard,CUST-0404,Customer_CUST-0404,Corporate,Spain,Madrid,Madrid,Europe,Europe,PROD-0300,Technology,Accessories,2317.62,5,0.1,319.38,18.53,Low
ORD-003298,2016-01-17,2016-01-23,Second Class,CUST-0104,Customer_CUST-0104,Corporate,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0065,Technology,Phones,7529.22,8,0.1,1631.72,6.72,High
ORD-003299,2015-08-21,2015-08-26,Second Class,CUST-1464,Customer_CUST-1464,Corporate,Spain,Madrid,Madrid,Europe,Europe,PROD-0208,Furniture,Storage,984.47,4,0.1,78.02,43.34,Medium
ORD-003300,2018-09-29,2018-10-04,Second Class,CUST-1888,Customer_CUST-1888,Home Office,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0241,Furniture,Tables,7217.98,11,0.3,1873.78,44.82,Medium
ORD-003301,2017-03-27,2017-04-03,Same Day,CUST-0706,Customer_CUST-0706,Home Office,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0109,Office Supplies,Paper,692.49,7,0.0,289.96,67.08,High
ORD-003302,2016-07-06,2016-07-12,Second Class,CUST-0143,Customer_CUST-0143,Consumer,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0268,Furniture,Furnishings,1130.92,1,0.3,107.01,57.91,Low
ORD-003303,2017-05-05,2017-05-09,Standard,CUST-0714,Customer_CUST-0714,Corporate,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0156,Technology,Machines,6685.79,6,0.1,450.52,14.89,Medium
ORD-003304,2017-03-29,2017-03-31,Standard,CUST-0917,Customer_CUST-0917,Corporate,Italy,Rome,Rome,Europe,Europe,PROD-0256,Furniture,Storage,7474.85,13,0.3,2116.86,58.07,Low
ORD-003305,2015-07-02,2015-07-07,First Class,CUST-0207,Customer_CUST-0207,Home Office,United States,Houston,New York,North America,USCA,PROD-0463,Furniture,Furnishings,12746.36,7,0.0,3007.33,33.55,Medium
ORD-003306,2017-11-30,2017-12-07,Standard,CUST-0546,Customer_CUST-0546,Consumer,United States,Houston,Florida,North America,USCA,PROD-0072,Technology,Phones,3638.62,13,0.2,740.56,60.4,Medium
ORD-003307,2016-02-01,2016-02-02,Standard,CUST-1827,Customer_CUST-1827,Corporate,Nigeria,Lagos,Lagos,Africa,Africa,PROD-0452,Office Supplies,Art,320.95,6,0.3,50.19,29.64,High
ORD-003308,2017-02-17,2017-02-22,Standard,CUST-1907,Customer_CUST-1907,Consumer,India,Hyderabad,Hyderabad,Asia,Asia Pacific,PROD-0223,Furniture,Tables,5086.75,8,0.2,347.58,46.14,High
ORD-003309,2017-06-25,2017-06-26,Second Class,CUST-1285,Customer_CUST-1285,Consumer,Australia,Melbourne,Melbourne,Asia,Asia Pacific,PROD-0249,Technology,Machines,4568.24,4,0.2,1605.5,18.37,Critical
ORD-003310,2018-09-18,2018-09-22,Standard,CUST-0824,Customer_CUST-0824,Consumer,Saudi Arabia,Jeddah,Jeddah,Middle East,Middle East,PROD-0110,Office Supplies,Art,1370.03,10,0.2,232.02,9.19,High
ORD-003311,2015-05-07,2015-05-12,Same Day,CUST-1107,Customer_CUST-1107,Home Office,Germany,Berlin,Berlin,Europe,Europe,PROD-0030,Office Supplies,Storage,136.89,1,0.2,40.08,73.37,High
ORD-003312,2015-01-01,2015-01-08,Same Day,CUST-0263,Customer_CUST-0263,Corporate,Argentina,Cordoba,Cordoba,South America,Latin America,PROD-0419,Office Supplies,Paper,1199.34,13,0.2,224.48,68.59,Critical
ORD-003313,2018-04-06,2018-04-10,Same Day,CUST-1845,Customer_CUST-1845,Corporate,Italy,Milan,Milan,Europe,Europe,PROD-0390,Furniture,Tables,6852.23,6,0.3,546.55,79.64,Low
ORD-003314,2015-01-19,2015-01-23,Standard,CUST-1774,Customer_CUST-1774,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0358,Furniture,Tables,13693.53,11,0.0,2207.75,57.05,High
ORD-003315,2018-09-17,2018-09-19,Same Day,CUST-0172,Customer_CUST-0172,Corporate,Japan,Tokyo,Tokyo,Asia,Asia Pacific,PROD-0085,Office Supplies,Fasteners,1253.73,9,0.0,269.32,75.62,Critical
ORD-003316,2016-08-06,2016-08-11,Same Day,CUST-1722,Customer_CUST-1722,Home Office,Nigeria,Lagos,Lagos,Africa,Africa,PROD-0030,Office Supplies,Paper,990.15,12,0.5,339.94,67.96,High
ORD-003317,2016-03-31,2016-04-01,Same Day,CUST-0362,Customer_CUST-0362,Consumer,Japan,Nagoya,Nagoya,Asia,Asia Pacific,PROD-0381,Furniture,Furnishings,12583.38,12,0.4,4945.89,68.42,Low
ORD-003318,2017-08-14,2017-08-15,Second Class,CUST-0042,Customer_CUST-0042,Home Office,France,Marseille,Marseille,Europe,Europe,PROD-0336,Office Supplies,Paper,446.72,5,0.2,163.4,30.85,High
ORD-003319,2018-02-06,2018-02-11,Second Class,CUST-1764,Customer_CUST-1764,Consumer,United States,Philadelphia,Pennsylvania,North America,USCA,PROD-0319,Technology,Phones,662.88,9,0.0,269.24,45.02,Low
ORD-003320,2018-07-15,2018-07-21,Standard,CUST-0274,Customer_CUST-0274,Home Office,United States,Phoenix,Illinois,North America,USCA,PROD-0264,Technology,Accessories,2684.22,4,0.4,549.71,36.75,Medium
ORD-003321,2016-03-20,2016-03-22,First Class,CUST-1798,Customer_CUST-1798,Corporate,Egypt,Alexandria,Alexandria,Africa,Africa,PROD-0219,Office Supplies,Storage,953.88,7,0.3,334.44,77.2,Medium
ORD-003322,2018-06-17,2018-06-19,Standard,CUST-0500,Customer_CUST-0500,Consumer,South Korea,Seoul,Seoul,Asia,Asia Pacific,PROD-0128,Office Supplies,Storage,227.31,8,0.5,22.67,64.04,Low
ORD-003323,2018-08-17,2018-08-19,Standard,CUST-0132,Customer_CUST-0132,Consumer,United States,Chicago,Florida,North America,USCA,PROD-0289,Office Supplies,Art,323.56,9,0.0,119.02,26.42,Low
ORD-003324,2016-08-24,2016-08-25,Same Day,CUST-1477,Customer_CUST-1477,Consumer,United Kingdom,London,London,Europe,Europe,PROD-0299,Furniture,Furnishings,798.64,2,0.0,200.08,39.49,Low
ORD-003325,2015-04-13,2015-04-17,Standard,CUST-0910,Customer_CUST-0910,Consumer,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0076,Technology,Phones,1515.6,2,0.1,418.98,77.7,Critical
ORD-003326,2017-09-14,2017-09-21,Standard,CUST-0425,Customer_CUST-0425,Corporate,Brazil,Brasilia,Brasilia,South America,Latin America,PROD-0299,Furniture,Bookcases,9276.12,11,0.4,3130.62,26.39,Medium
ORD-003327,2018-06-27,2018-07-03,Same Day,CUST-0943,Customer_CUST-0943,Consumer,Netherlands,Rotterdam,Rotterdam,Europe,Europe,PROD-0045,Office Supplies,Art,146.38,4,0.5,47.32,79.94,Medium
ORD-003328,2016-06-03,2016-06-05,Same Day,CUST-0609,Customer_CUST-0609,Home Office,United States,Phoenix,Pennsylvania,North America,USCA,PROD-0234,Technology,Copiers,1808.24,11,0.0,537.28,21.27,Low
ORD-003329,2018-03-22,2018-03-23,Standard,CUST-1077,Customer_CUST-1077,Corporate,Qatar,Doha,Doha,Middle East,Middle East,PROD-0244,Office Supplies,Art,340.74,7,0.0,105.57,22.25,Low
ORD-003330,2017-05-08,2017-05-09,First Class,CUST-0789,Customer_CUST-0789,Home Office,Spain,Barcelona,Barcelona,Europe,Europe,PROD-0471,Office Supplies,Paper,878.35,14,0.0,292.46,2.3,Medium
ORD-003331,2015-06-23,2015-06-27,Standard,CUST-1421,Customer_CUST-1421,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0438,Furniture,Storage,8841.94,8,0.4,3500.78,24.24,Medium
ORD-003332,2018-09-28,2018-10-03,Standard,CUST-0194,Customer_CUST-0194,Consumer,Brazil,Sao Paulo,Sao Paulo,South America,Latin America,PROD-0238,Office Supplies,Fasteners,1243.59,13,0.1,437.34,42.34,Medium
ORD-003333,2017-10-01,2017-10-06,Standard,CUST-1423,Customer_CUST-1423,Consumer,United States,Philadelphia,California,North America,USCA,PROD-0487,Office Supplies,Storage,160.35,2,0.4,50.33,74.52,Critical
ORD-003334,2016-03-06,2016-03-13,Standard,CUST-1007,Customer_CUST-1007,Corporate,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0494,Office Supplies,Binders,723.79,9,0.1,302.21,5.93,Medium
ORD-003335,2016-12-27,2017-01-03,Standard,CUST-0464,Customer_CUST-0464,Corporate,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0115,Technology,Accessories,2421.93,12,0.0,266.52,63.13,Medium
ORD-003336,2017-04-29,2017-05-01,Standard,CUST-1379,Customer_CUST-1379,Home Office,Kenya,Nairobi,Nairobi,Africa,Africa,PROD-0371,Office Supplies,Paper,320.34,6,0.2,31.65,54.1,Medium
ORD-003337,2018-09-09,2018-09-16,Same Day,CUST-1197,Customer_CUST-1197,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0449,Technology,Accessories,9081.53,14,0.1,3479.8,36.21,Low
ORD-003338,2017-09-16,2017-09-18,Second Class,CUST-1364,Customer_CUST-1364,Corporate,Chile,Santiago,Santiago,South America,Latin America,PROD-0391,Furniture,Storage,7478.92,5,0.1,1598.38,2.73,Critical
ORD-003339,2016-09-30,2016-10-06,First Class,CUST-0193,Customer_CUST-0193,Corporate,Italy,Milan,Milan,Europe,Europe,PROD-0164,Office Supplies,Art,329.18,3,0.4,145.87,21.55,Low
ORD-003340,2016-02-24,2016-03-02,Second Class,CUST-1454,Customer_CUST-1454,Corporate,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0281,Technology,Copiers,9079.91,10,0.1,2839.38,5.97,Critical
ORD-003341,2016-08-16,2016-08-20,Standard,CUST-0387,Customer_CUST-0387,Consumer,South Africa,Cape Town,Cape Town,Africa,Africa,PROD-0213,Furniture,Storage,1587.64,2,0.3,266.69,51.5,Medium
ORD-003342,2016-04-29,2016-05-01,Same Day,CUST-0657,Customer_CUST-0657,Consumer,United States,Chicago,Illinois,North America,USCA,PROD-0293,Furniture,Furnishings,1216.21,1,0.0,273.48,67.84,Medium
ORD-003343,2016-02-16,2016-02-20,First Class,CUST-1681,Customer_CUST-1681,Corporate,Canada,Montreal,Alberta,North America,USCA,PROD-0121,Furniture,Bookcases,2173.88,9,0.1,938.05,10.57,Low
ORD-003344,2017-07-24,2017-07-25,Standard,CUST-1001,Customer_CUST-1001,Corporate,Colombia,Medellin,Medellin,South America,Latin America,PROD-0396,Office Supplies,Paper,859.64,6,0.2,340.01,72.26,Medium
ORD-003345,2018-01-12,2018-01-14,Standard,CUST-1492,Customer_CUST-1492,Corporate,Australia,Melbourne,Melbourne,Asia,Asia Pacific,PROD-0416,Office Supplies,Paper,501.86,4,0.0,39.36,50.82,Medium
ORD-003346,2018-02-10,2018-02-11,Second Class,CUST-1812,Customer_CUST-1812,Home Office,Australia,Sydney,Sydney,Asia,Asia Pacific,PROD-0433,Technology,Machines,4074.8,4,0.0,498.26,3.22,Low
ORD-003347,2015-11-28,2015-12-01,Second Class,CUST-1796,Customer_CUST-1796,Home Office,Germany,Berlin,Berlin,Europe,Europe,PROD-0422,Technology,Storage,9736.76,13,0.3,3590.21,33.53,Low
ORD-003348,2018-11-02,2018-11-06,First Class,CUST-1355,Customer_CUST-1355,Corporate,United States,Chicago,Texas,North America,USCA,PROD-0056,Office Supplies,Binders,272.64,8,0.0,82.77,63.13,Critical
ORD-003349,2016-10-16,2016-10-19,Standard,CUST-1551,Customer_CUST-1551,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0080,Furniture,Chairs,15900.74,11,0.0,6027.4,21.55,Critical
ORD-003350,2015-02-10,2015-02-12,Standard,CUST-1849,Customer_CUST-1849,Corporate,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0449,Technology,Copiers,12581.97,10,0.0,3392.05,21.72,Medium
ORD-003351,2017-08-16,2017-08-17,Second Class,CUST-1453,Customer_CUST-1453,Consumer,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0364,Furniture,Tables,1813.03,7,0.4,718.61,38.8,Critical
ORD-003352,2015-04-15,2015-04-17,Second Class,CUST-0795,Customer_CUST-0795,Corporate,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0381,Technology,Phones,1745.26,6,0.3,749.01,2.62,High
ORD-003353,2015-07-21,2015-07-24,Standard,CUST-1020,Customer_CUST-1020,Corporate,China,Guangzhou,Guangzhou,Asia,Asia Pacific,PROD-0282,Technology,Storage,1055.34,2,0.3,289.58,44.38,Low
ORD-003354,2016-03-25,2016-03-27,Standard,CUST-1240,Customer_CUST-1240,Consumer,Germany,Hamburg,Hamburg,Europe,Europe,PROD-0057,Furniture,Chairs,16020.02,14,0.0,1502.46,21.73,Medium
ORD-003355,2018-07-13,2018-07-19,Second Class,CUST-1300,Customer_CUST-1300,Home Office,Germany,Munich,Munich,Europe,Europe,PROD-0398,Furniture,Furnishings,657.39,11,0.0,110.32,57.51,Medium
ORD-003356,2017-06-28,2017-07-03,Second Class,CUST-0108,Customer_CUST-0108,Consumer,Canada,Toronto,Ontario,North America,USCA,PROD-0440,Technology,Accessories,7105.65,7,0.0,580.44,53.32,Critical
ORD-003357,2015-07-29,2015-08-01,Standard,CUST-0256,Customer_CUST-0256,Consumer,China,Shanghai,Shanghai,Asia,Asia Pacific,PROD-0326,Office Supplies,Labels,233.92,7,0.2,97.74,34.77,Medium
ORD-003358,2016-07-16,2016-07-18,Standard,CUST-1103,Customer_CUST-1103,Consumer,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0297,Office Supplies,Storage,557.05,14,0.2,111.7,28.21,Low
ORD-003359,2018-02-15,2018-02-16,First Class,CUST-0390,Customer_CUST-0390,Corporate,United States,Houston,New York,North America,USCA,PROD-0051,Office Supplies,Paper,103.19,1,0.1,21.82,71.75,Medium
ORD-003360,2016-12-13,2016-12-15,Same Day,CUST-1554,Customer_CUST-1554,Consumer,Thailand,Bangkok,Bangkok,Asia,Asia Pacific,PROD-0468,Furniture,Tables,21719.81,13,0.1,7477.04,40.51,High
ORD-003361,2018-11-01,2018-11-02,Standard,CUST-1366,Customer_CUST-1366,Consumer,India,Bangalore,Bangalore,Asia,Asia Pacific,PROD-0451,Office Supplies,Paper,902.11,12,0.0,289.32,52.65,Medium
ORD-003362,2017-02-09,2017-02-14,Standard,CUST-1329,Customer_CUST-1329,Consumer,Mexico,Mexico City,Mexico City,South America,Latin America,PROD-0363,Office Supplies,Storage,700.2,14,0.1,189.07,58.79,Low
ORD-003363,2018-01-12,2018-01-14,Same Day,CUST-0725,Customer_CUST-0725,Consumer,Japan,Osaka,Osaka,Asia,Asia Pacific,PROD-0012,Office Supplies,Art,229.42,5,0.2,57.42,68.45,Medium
ORD-003364,2016-03-29,2016-04-05,Standard,CUST-1944,Customer_CUST-1944,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0097,Technology,Accessories,4046.87,4,0.2,400.05,75.71,Medium
ORD-003365,2016-10-28,2016-11-04,Second Class,CUST-1233,Customer_CUST-1233,Consumer,France,Paris,Paris,Europe,Europe,PROD-0433,Technology,Accessories,1049.56,8,0.0,150.91,8.65,Low
ORD-003366,2016-09-20,2016-09-25,Second Class,CUST-1035,Customer_CUST-1035,Consumer,United States,New York,Illinois,North America,USCA,PROD-0498,Office Supplies,Paper,278.76,3,0.4,21.85,68.58,High
ORD-003367,2016-01-22,2016-01-25,Standard,CUST-1170,Customer_CUST-1170,Consumer,UAE,Abu Dhabi,Abu Dhabi,Middle East,Middle East,PROD-0109,Technology,Phones,7762.85,8,0.0,2522.23,48.52,Medium
ORD-003368,2018-10-05,2018-10-06,Second Class,CUST-1059,Customer_CUST-1059,Corporate,Canada,Calgary,British Columbia,North America,USCA,PROD-0257,Furniture,Furnishings,6598.61,13,0.4,2482.44,65.1,Critical
ORD-003369,2015-10-23,2015-10-30,Second Class,CUST-1591,Customer_CUST-1591,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0147,Technology,Copiers,6866.41,7,0.1,952.48,40.28,Medium
ORD-003370,2015-09-15,2015-09-21,Second Class,CUST-1375,Customer_CUST-1375,Consumer,South Africa,Durban,Durban,Africa,Africa,PROD-0194,Technology,Accessories,4242.55,6,0.1,1265.59,36.63,Medium
ORD-003371,2018-01-09,2018-01-12,Standard,CUST-0540,Customer_CUST-0540,Consumer,Israel,Tel Aviv,Tel Aviv,Middle East,Middle East,PROD-0442,Furniture,Furnishings,4374.05,7,0.1,257.78,26.18,Low
ORD-003372,2015-09-25,2015-09-26,Same Day,CUST-0856,Customer_CUST-0856,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,Latin America,PROD-0343,Office Supplies,Binders,122.72,5,0.4,23.39,43.52,Low
ORD-003373,2016-02-23,2016-02-28,Standard,CUST-1700,Customer_CUST-1700,Home Office,Spain,Madrid,Madrid,Europe,Europe,PROD-0237,Office Supplies,Storage,240.87,2,0.0,62.32,56.61,Low
ORD-003374,2015-08-23,2015-08-30,Second Class,CUST-0109,Customer_CUST-0109,Consumer,Sweden,Stockholm,Stockholm,Europe,Europe,PROD-0072,Technology,Machines,6458.07,13,0.2,2406.95,69.61,Critical
ORD-003375,2018-08-27,2018-08-31,First Class,CUST-0024,Customer_CUST-0024,Home Office,Spain,Madrid,Madrid,Europe,Europe,PROD-0226,Office Supplies,Labels,1993.84,10,0.0,679.14,45.13,High
ORD-003376,2017-09-12,2017-09-14,Standard,CUST-1697,Customer_CUST-1697,Consumer,Qatar,Doha,Doha,Middle East,Middle East,PROD-0126,Furniture,Furnishings,2131.9,3,0.4,322.89,3.67,Critical
ORD-003377,2018-10-12,2018-10-17,First Class,CUST-0499,Customer_CUST-0499,Consumer,United Kingdom,London,London,Europe,Europe,PROD-0260,Technology,Copiers,2075.98,3,0.0,931.68,25.06,Critical
ORD-003378,2018-05-21,2018-05-22,Same Day,CUST-0990,Customer_CUST-0990,Corporate,China,Beijing,Beijing,Asia,Asia Pacific,PROD-0392,Furniture,Furnishings,14041.47,9,0.2,1211.25,1.32,Critical
ORD-003379,2016-07-27,2016-07-28,Standard,CUST-0372,Customer_CUST-0372,Home Office,Colombia,Medellin,Medellin,South America,Latin America,PROD-0027,Technology,Machines,3156.79,9,0.1,1333.41,69.5,Medium
ORD-003380,2015-02-18,2015-02-19,Standard,CUST-1189,Customer_CUST-1189,Consumer,France,Marseille,Marseille,Europe,Europe,PROD-0026,Furniture,Chairs,4184.57,3,0.2,1312.73,78.84,Critical
ORD-003381,2018-02-24,2018-02-25,Same Day,CUST-0397,Customer_CUST-0397,Consumer,United States,Chicago,New York,North America,USCA,PROD-0353,Office Supplies,Binders,842.81,14,0.0,136.23,11.62,Medium
ORD-003382,2015-08-11,2015-08-13,Standard,CUST-0272,Customer_CUST-0272,Corporate,Saudi Arabia,Riyadh,Riyadh,Middle East,Middle East,PROD-0299,Office Supplies,Paper,676.63,12,0.1,244.3,49.0,Low
ORD-003383,2017-07-09,2017-07-12,Standard,CUST-1648,Customer_CUST-1648,Corporate,Canada,Calgary,Alberta,North America,USCA,PROD-0104,Furniture,Chairs,10835.12,11,0.0,1455.0,4.97,Medium
ORD-003384,2018-07-26,2018-08-01,Same Day,CUST-1451,Customer_CUST-1451,Home Office,United States,Philadelphia,Pennsylvania,North America,USCA,PROD-0365,Technology,Machines,6690.24,9,0.5,1044.0,13.43,Low
ORD-003385,2018-12-02,2018-12-06,First Class,CUST-1097,Customer_CUST-1097,Consumer,Canada,Vancouver,British Columbia,North America,USCA,PROD-0496,Technology,Storage,18577.04,13,0.0,7423.9,37.78,Low
ORD-003386,2018-08-10,2018-08-12,Same Day,CUST-0050,Customer_CUST-0050,Consumer,United States,Phoenix,Illinois,North America,USCA,PROD-0040,Office Supplies,Storage,637.89,7,0.5,246.48,45.8,High
